origin_county,Pop_group,Trip_purpose,Time_period,destination_county,origin_region,destination_region,mode,Trip_num,auto_tt,transit_ivt,transit_at,transit_et,transit_nt,non_auto_tt,cost,constant_driving,constant_transit,constant_ondemand,constant_biking,constant_walking,constant_carpool,market_id,alternative_id,All_trips,Trip_0,share,share_0,log_s_s0,log_s_s(mode),log_s_s(region),log_s_s(county),iv_auto_tt,iv_transit_ivt,iv_nonauto_tt,County_09001,County_09005,County_09009,County_34003,County_34013,County_34017,County_34019,County_34021,County_34023,County_34025,County_34027,County_34029,County_34031,County_34035,County_34037,County_34039,County_36005,County_36027,County_36047,County_36059,County_36061-0,County_36061-1,County_36071,County_36079,County_36081,County_36085,County_36087,County_36103,County_36111,County_36119,County_42103,OTP_transit_at,OTP_transit_et,OTP_transit_wt,OTP_transit_ivt,OTP_transit_nt,OTP_transit_cost,cost_new,transit_wt,From_NYC,To_NYC,Is_NYC,F_T_NYC,cost_new_NYC,auto_tt_NYC,transit_at_NYC,transit_et_NYC,transit_wt_NYC,transit_ivt_NYC,non_auto_tt_NYC
9001,Senior,Commute,Peak,36119,CTS,NYS,transit,90,0,49.43255388,9.316330541,11.05111558,1.017857143,0,1.45,0,1,0,0,0,0,10,179,111836,1118,0.00080475,0.009996781,-2.519486983,-3.017167554,-4.277591617,-3.976978106,81.70738924,97.292595,81.70738924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.316330541,11.05111558,10.15154829,49.43255388,1.017857143,0,1.5,10.15154829,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Commute,Peak,36119,CTS,NYS,walking,24,0,0,0,0,0,24.29166667,0,0,0,0,0,1,0,10,180,111836,1118,0.0002146,0.009996781,-3.841242823,-5.745537367,-5.599347457,-5.298733946,81.65867217,97.27477667,81.6534054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Commute,Peak,42103,CTS,PAS,driving,3,140.6666667,0,0,0,0,0,11.53330235,1,0,0,0,0,0,10,183,111836,1118,2.68E-05,0.009996781,-5.920684365,-10.07653008,0,0,81.63937187,97.25632596,81.64318346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.53330235,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,biking,260,0,0,0,0,0,23.35384615,0,0,0,0,1,0,0,11,1,36634,279,0.007097232,0.007615876,-0.070530151,-0.074107972,-4.859663318,-4.784988613,70.96035424,103.3053894,70.79213149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,carpool,6693,19.64171522,0,0,0,0,0,0.212838308,0,0,0,0,0,1,11,2,36634,279,0.182699132,0.007615876,3.177605701,-0.278111544,-1.611527465,-1.53685276,81.91800911,125.709933,86.35000965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212838308,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,driving,20411,15.8741365,0,0,0,0,0,0.425676615,1,0,0,0,0,0,11,3,36634,279,0.557160015,0.007615876,4.292617468,-0.132937174,-0.496515698,-0.421840993,140.3228165,233.8690436,160.6443795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425676615,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,ondemand,322,16.31055901,0,0,0,0,0,23.71584823,0,0,1,0,0,0,11,4,36634,279,0.008789649,0.007615876,0.143339764,-0.21190046,-4.645793403,-4.571118698,70.93669653,103.4831413,71.08245181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.71584823,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,transit,5,0,40.03727643,11.63772106,10.72500251,0.25,0,1.45,0,1,0,0,0,0,11,5,36634,279,0.000136485,0.007615876,-4.021773869,-2.468099531,-8.810907036,-8.736232331,70.46255808,102.5751814,70.46255808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63772106,10.72500251,9.075309648,40.03727643,0.25,0,0.75,9.075309648,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9001,CTS,CTS,walking,3431,0,0,0,0,0,14.6234334,0,0,0,0,0,1,0,11,6,36634,279,0.093656166,0.007615876,2.509395261,-0.010149427,-2.279737906,-2.205063201,77.79473898,113.2550125,76.27083544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9005,CTS,CTS,carpool,189,52.54497354,0,0,0,0,0,1.126020987,0,0,0,0,0,1,11,8,36634,279,0.005159142,0.007615876,-0.389464767,-3.845182012,-5.178597933,-0.936197099,70.54645209,103.1025834,70.82104701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126020987,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9005,CTS,CTS,driving,287,49.8466899,0,0,0,0,0,2.252041975,1,0,0,0,0,0,11,9,36634,279,0.007834252,0.007615876,0.028270434,-4.397284208,-4.760862733,-0.518461898,70.61683448,103.3827224,71.01347416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252041975,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9005,CTS,CTS,ondemand,2,44.5,0,0,0,0,0,64.73793507,0,0,1,0,0,0,11,10,36634,279,5.46E-05,0.007615876,-4.938064601,-5.293304825,-9.727197768,-5.484796933,70.454295,102.5722232,70.45674322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.73793507,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9005,CTS,CTS,walking,4,0,0,0,0,0,83.5,0,0,0,0,0,1,0,11,12,36634,279,0.000109188,0.007615876,-4.244917421,-6.764462109,-9.034050587,-4.791649753,70.46061968,102.5778667,70.45143149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,biking,11,0,0,0,0,0,43.18181818,0,0,0,0,1,0,0,11,13,36634,279,0.000300268,0.007615876,-3.233316509,-3.23689433,-8.022449676,-5.16789801,70.47419068,102.5976236,70.46112112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,carpool,759,33.76943347,0,0,0,0,0,0.950463775,0,0,0,0,0,1,11,14,36634,279,0.020718458,0.007615876,1.000789996,-2.45492725,-3.788343171,-0.933791505,71.23505411,104.7535687,71.95510693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950463775,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,driving,1109,33.23444545,0,0,0,0,0,1.90092755,1,0,0,0,0,0,11,15,36634,279,0.030272425,0.007615876,1.380002206,-3.045552437,-3.409130961,-0.554579295,71.62392856,105.7937931,72.66963588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90092755,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,ondemand,30,36.6,0,0,0,0,0,72.1867094,0,0,1,0,0,0,11,16,36634,279,0.000818911,0.007615876,-2.2300144,-2.585254624,-7.019147567,-4.164595901,70.4808255,102.6512879,70.51105261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1867094,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,transit,6,0,79.11165318,15.13915464,12.58252551,1,0,1.45,0,1,0,0,0,0,11,17,36634,279,0.000163782,0.007615876,-3.839452313,-2.285777975,-8.628585479,-5.774033813,70.46449658,102.5704521,70.46449658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13915464,12.58252551,15.53758943,79.11165318,1,0,0.75,15.53758943,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,9009,CTS,CTS,walking,16,0,0,0,0,0,41.375,0,0,0,0,0,1,0,11,18,36634,279,0.000436753,0.007615876,-2.85862306,-5.378167748,-7.647756226,-4.79320456,70.48388745,102.6117403,70.46567011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34003,CTS,NJS,carpool,35,79.11428571,0,0,0,0,0,2.480611111,0,0,0,0,0,1,11,20,36634,279,0.000955397,0.007615876,-2.07586372,-5.531580966,-1.899973054,-0.587786665,70.44452054,102.6654194,70.52075953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.480611111,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34003,CTS,NJS,driving,28,69.85714286,0,0,0,0,0,4.961222222,1,0,0,0,0,0,11,21,36634,279,0.000764317,0.007615876,-2.299007272,-6.724561914,-2.123116605,-0.810930216,70.45332635,102.6456364,70.50717059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.961222222,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34013,CTS,NJS,carpool,9,85.33333333,0,0,0,0,0,3.317610551,0,0,0,0,0,1,11,26,36634,279,0.000245673,0.007615876,-3.433987204,-6.88970445,-3.258096538,-0.938269639,70.44918247,102.591978,70.47031272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.317610551,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34013,CTS,NJS,driving,13,91.15384615,0,0,0,0,0,6.635221101,1,0,0,0,0,0,11,27,36634,279,0.000354862,0.007615876,-3.066262424,-7.491817066,-2.890371758,-0.570544858,70.44546217,102.6032698,70.47806907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.635221101,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34013,CTS,NJS,transit,1,0,117.2127202,19.55512491,22.23215491,2,0,1.45,0,1,0,0,0,0,11,29,36634,279,2.73E-05,0.007615876,-5.631211782,-4.077537444,-5.455321115,-3.135494216,70.45480514,102.5661776,70.45480514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55512491,22.23215491,23.12458708,117.2127202,2,0,2.125,23.12458708,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34017,CTS,NJS,carpool,13,84.69230769,0,0,0,0,0,3.189983678,0,0,0,0,0,1,11,32,36634,279,0.000354862,0.007615876,-3.066262424,-6.52197967,-2.890371758,-0.268263987,70.44777354,102.6032698,70.47806907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.189983678,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34017,CTS,NJS,driving,4,90.25,0,0,0,0,0,6.379967355,1,0,0,0,0,0,11,33,36634,279,0.000109188,0.007615876,-4.244917421,-8.670472063,-4.069026754,-1.446918983,70.45068873,102.5778667,70.46061968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.379967355,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34021,CTS,NJS,carpool,1,142,0,0,0,0,0,5.497929293,0,0,0,0,0,1,11,44,36634,279,2.73E-05,0.007615876,-5.631211782,-9.086929027,-5.455321115,-1.386294361,70.45089911,102.5694018,70.45480514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.497929293,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34021,CTS,NJS,driving,3,140.6666667,0,0,0,0,0,10.99585859,1,0,0,0,0,0,11,45,36634,279,8.19E-05,0.007615876,-4.532599493,-8.958154135,-4.356708827,-0.287682072,70.44707268,102.5750449,70.4586814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99585859,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34023,CTS,NJS,carpool,18,113.3333333,0,0,0,0,0,4.005919379,0,0,0,0,0,1,11,50,36634,279,0.000491347,0.007615876,-2.740840024,-6.196557269,-2.564949357,-0.405465108,70.43162579,102.6173881,70.48776691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.005919379,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34023,CTS,NJS,driving,9,111.5555556,0,0,0,0,0,8.011838758,1,0,0,0,0,0,11,51,36634,279,0.000245673,0.007615876,-3.433987204,-7.859541847,-3.258096538,-1.098612289,70.44268932,102.591978,70.47031272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.011838758,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34025,CTS,NJS,carpool,7,132.4285714,0,0,0,0,0,5.222737788,0,0,0,0,0,1,11,56,36634,279,0.000191079,0.007615876,-3.685301633,-7.141018878,-3.509410966,-0.251314428,70.44093172,102.586333,70.46643519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.222737788,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34025,CTS,NJS,driving,2,146,0,0,0,0,0,10.44547558,1,0,0,0,0,0,11,57,36634,279,5.46E-05,0.007615876,-4.938064601,-9.363619243,-4.762173935,-1.504077397,70.44871087,102.5722232,70.45674322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44547558,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34027,CTS,NJS,carpool,4,94,0,0,0,0,0,4.238248165,0,0,0,0,0,1,11,62,36634,279,0.000109188,0.007615876,-4.244917421,-7.700634666,-4.069026754,-1.011600912,70.45027609,102.5778667,70.46061968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.238248165,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34027,CTS,NJS,driving,7,110.5714286,0,0,0,0,0,8.47649633,1,0,0,0,0,0,11,63,36634,279,0.000191079,0.007615876,-3.685301633,-8.110856275,-3.509410966,-0.451985124,70.44514103,102.586333,70.46643519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47649633,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34029,CTS,NJS,carpool,9,172.2222222,0,0,0,0,0,6.738338035,0,0,0,0,0,1,11,68,36634,279,0.000245673,0.007615876,-3.433987204,-6.88970445,-3.258096538,-0.893817876,70.42766704,102.591978,70.47031272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.738338035,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34029,CTS,NJS,driving,13,173.1538462,0,0,0,0,0,13.47667607,1,0,0,0,0,0,11,69,36634,279,0.000354862,0.007615876,-3.066262424,-7.491817066,-2.890371758,-0.526093096,70.41612972,102.6032698,70.47806907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47667607,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34031,CTS,NJS,carpool,1,62,0,0,0,0,0,2.952071624,0,0,0,0,0,1,11,74,36634,279,2.73E-05,0.007615876,-5.631211782,-9.086929027,-5.455321115,-2.564949357,70.45309969,102.5694018,70.45480514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.952071624,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34031,CTS,NJS,driving,12,81,0,0,0,0,0,5.904143247,1,0,0,0,0,0,11,75,36634,279,0.000327565,0.007615876,-3.146305132,-7.571859774,-2.970414466,-0.080042708,70.44938465,102.6004466,70.47612982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.904143247,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34035,CTS,NJS,carpool,7,115.8571429,0,0,0,0,0,4.697969751,0,0,0,0,0,1,11,80,36634,279,0.000191079,0.007615876,-3.685301633,-7.141018878,-3.509410966,-1.145132304,70.44412309,102.586333,70.46643519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697969751,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34035,CTS,NJS,driving,15,130.6666667,0,0,0,0,0,9.395939501,1,0,0,0,0,0,11,81,36634,279,0.000409456,0.007615876,-2.923161581,-7.348716223,-2.747270914,-0.382992252,70.42801283,102.6089167,70.48194789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.395939501,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34037,CTS,NJS,carpool,2,125.5,0,0,0,0,0,4.40890582,0,0,0,0,0,1,11,86,36634,279,5.46E-05,0.007615876,-4.938064601,-8.393781847,-4.762173935,-1.252762968,70.4498387,102.5722232,70.45674322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40890582,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34037,CTS,NJS,driving,5,112.2,0,0,0,0,0,8.81781164,1,0,0,0,0,0,11,87,36634,279,0.000136485,0.007615876,-4.021773869,-8.447328511,-3.845883203,-0.336472237,70.44712479,102.5806886,70.46255808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81781164,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34039,CTS,NJS,carpool,8,97,0,0,0,0,0,3.776773869,0,0,0,0,0,1,11,92,36634,279,0.000218376,0.007615876,-3.55177024,-7.007487485,-3.375879574,-0.693147181,70.44702413,102.5891554,70.4683739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776773869,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34039,CTS,NJS,driving,7,111.1428571,0,0,0,0,0,7.553547739,1,0,0,0,0,0,11,93,36634,279,0.000191079,0.007615876,-3.685301633,-8.110856275,-3.509410966,-0.826678573,70.44503098,102.586333,70.46643519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.553547739,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,34039,CTS,NJS,transit,1,0,133.4332,22.263,25.3038,1,0,1.45,0,1,0,0,0,0,11,95,36634,279,2.73E-05,0.007615876,-5.631211782,-4.077537444,-5.455321115,-2.772588722,70.45480514,102.5657314,70.45480514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.263,25.3038,26.32421549,133.4332,1,0,2.125,26.32421549,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36005,CTS,NYC,carpool,88,50.69318182,0,0,0,0,0,2.84927316,0,0,0,0,0,1,11,98,36634,279,0.00240214,0.007615876,-1.153874967,-4.609592213,-1.570035365,-0.622529613,70.50081303,102.8154529,70.62381741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84927316,0,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36005,CTS,NYC,driving,74,53.87837838,0,0,0,0,0,5.698546321,1,0,0,0,0,0,11,99,36634,279,0.002019981,0.007615876,-1.327146689,-5.752701331,-1.743307086,-0.795801335,70.48667308,102.7757788,70.59656531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.698546321,0,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36005,CTS,NYC,ondemand,2,28,0,0,0,0,0,79.97260223,0,0,1,0,0,0,11,100,36634,279,5.46E-05,0.007615876,-4.938064601,-5.293304825,-5.354224998,-4.406719247,70.45520277,102.5722232,70.45674322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.97260223,0,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36027,CTS,NYS,carpool,41,57.24390244,0,0,0,0,0,1.804426007,0,0,0,0,0,1,11,104,36634,279,0.001119179,0.007615876,-1.917639715,-5.37335696,-3.849628526,-1.249272564,70.46778064,102.6823823,70.53241136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804426007,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36027,CTS,NYS,driving,100,58.51,0,0,0,0,0,3.608852013,1,0,0,0,0,0,11,105,36634,279,0.002729705,0.007615876,-1.026041596,-5.451596238,-2.958030406,-0.357674444,70.48580847,102.8494837,70.64719311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.608852013,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36027,CTS,NYS,ondemand,2,53,0,0,0,0,0,117.6249365,0,0,1,0,0,0,11,106,36634,279,5.46E-05,0.007615876,-4.938064601,-5.293304825,-6.870053412,-4.26969745,70.45382736,102.5722232,70.45674322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6249365,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36047,CTS,NYC,carpool,35,88.71428571,0,0,0,0,0,3.771654006,0,0,0,0,0,1,11,110,36634,279,0.000955397,0.007615876,-2.07586372,-5.531580966,-2.492024118,-0.775385279,70.43526944,102.6654194,70.52075953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.771654006,0,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36047,CTS,NYC,driving,24,85.29166667,0,0,0,0,0,7.543308013,1,0,0,0,0,0,11,111,36634,279,0.000655129,0.007615876,-2.453157951,-6.878712594,-2.869318349,-1.15267951,70.44306477,102.6343352,70.49940784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.543308013,0,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36047,CTS,NYC,transit,17,0,133.8668471,22.33535294,25.38603529,3,0,1.45,0,1,0,0,0,0,11,113,36634,279,0.00046405,0.007615876,-2.797998438,-1.2443241,-3.214158835,-1.497519996,70.48582713,102.5519372,70.48582713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.33535294,25.38603529,26.40976705,133.8668471,3,0,2.2,26.40976705,0,1,0,1,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36059,CTS,NYS,carpool,36,79.75,0,0,0,0,0,3.164323974,0,0,0,0,0,1,11,116,36634,279,0.000982694,0.007615876,-2.047692843,-5.503410089,-3.979681654,-0.635988767,70.4436517,102.6682461,70.52270124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.164323974,0,0,0,0,0,0,0,0,0,0,0,0
9001,Senior,Other,Overnight,36059,CTS,NYS,driving,31,87.5483871,0,0,0,0,0,6.328647948,1,0,0,0,0,0,11,117,36634,279,0.000846208,0.007615876,-2.197224577,-6.622779219,-4.129213388,-0.785520501,70.43827734,102.6541139,70.51299378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.328647948,0,0,0,0,0,0,0,0,0,0,0,0
